Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.15,10,2023,2,2023-10-02,20001013.0,1354731.84,Закупка у единственного поставщика,11485446,880,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.15,10,2023,2,2023-10-02,20001013.0,1288070.4,Закупка у единственного поставщика,11485446,890,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.382,10,2023,2,2023-10-02,20001013.0,244549.1,Закупка у единственного поставщика,11485446,950,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.445,10,2023,2,2023-10-02,20001013.0,244549.1,Закупка у единственного поставщика,11485446,1030,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,538206.37,Закупка у единственного поставщика,11485446,1050,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.45,10,2023,2,2023-10-02,20001013.0,240841.22,Закупка у единственного поставщика,11485446,1090,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,556638.11,Закупка у единственного поставщика,11485447,60,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,582442.52,Закупка у единственного поставщика,11485447,120,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.695,10,2023,2,2023-10-02,20001013.0,498568.08,Закупка у единственного поставщика,11485447,210,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.7,10,2023,2,2023-10-02,20001013.0,164042.36,Закупка у единственного поставщика,11485447,260,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,945101.65,Закупка у единственного поставщика,11485447,320,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.5,10,2023,2,2023-10-02,20001013.0,410290.22,Закупка у единственного поставщика,11485447,390,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.225,10,2023,2,2023-10-02,20001013.0,881650.88,Закупка у единственного поставщика,11485447,470,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.278,10,2023,2,2023-10-02,20001013.0,727489.6,Закупка у единственного поставщика,11485447,550,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,641208.83,Закупка у единственного поставщика,11485447,620,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,562167.64,Закупка у единственного поставщика,11485447,710,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.53,10,2023,2,2023-10-02,20001013.0,623374.16,Закупка у единственного поставщика,11485447,770,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.2,10,2023,2,2023-10-02,20001013.0,945086.76,Закупка у единственного поставщика,11485447,860,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.4,10,2023,2,2023-10-02,20001013.0,845200.72,Закупка у единственного поставщика,11485447,930,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.495,10,2023,2,2023-10-02,20001013.0,169422.94,Закупка у единственного поставщика,11485447,1000,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.321,10,2023,2,2023-10-02,20001013.0,1036990.25,Закупка у единственного поставщика,11485447,1120,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,974315.87,Закупка у единственного поставщика,11485447,1190,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.484,10,2023,2,2023-10-02,20001013.0,102631.19,Закупка у единственного поставщика,11485447,1250,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.5,10,2023,2,2023-10-02,20001013.0,192888.0,Закупка у единственного поставщика,11485447,1440,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,661549.27,Закупка у единственного поставщика,11485447,1620,2023-07-03,100000692760.0
27605.0,770001496965,Кабель КПвПпБП-130 3х16-4,КМ,0.426,12,2023,2,2023-12-01,20001013.0,234572.93,Закупка у единственного поставщика,11485447,1660,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.175,12,2023,2,2023-12-01,20001013.0,320749.8,Закупка у единственного поставщика,11485447,1680,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.325,10,2023,2,2023-10-02,20001013.0,1101106.52,Закупка у единственного поставщика,11485447,1690,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.01,12,2023,2,2023-12-01,20001013.0,320749.8,Закупка у единственного поставщика,11485447,1730,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.25,12,2023,2,2023-12-01,20001013.0,192539.52,Закупка у единственного поставщика,11485447,1740,2023-07-03,100000692760.0
27605.0,770001498608,Кабель КПпТБП-130 3х16-4,КМ,0.47,12,2023,2,2023-12-01,20001013.0,192539.5,Закупка у единственного поставщика,11485447,1750,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,1.445,12,2023,2,2023-12-01,20001013.0,192539.5,Закупка у единственного поставщика,11485447,1760,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.15,10,2023,2,2023-10-02,20001013.0,1527794.64,Закупка у единственного поставщика,11485447,1770,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,0.278,12,2023,2,2023-12-01,20001013.0,192539.48,Закупка у единственного поставщика,11485447,1830,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.45,10,2023,2,2023-10-02,20001013.0,263061.68,Закупка у единственного поставщика,11485447,1840,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,1.403,12,2023,2,2023-12-01,20001013.0,105321.07,Закупка у единственного поставщика,11485447,1860,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.694,12,2023,2,2023-12-01,20001013.0,105321.08,Закупка у единственного поставщика,11485447,1870,2023-07-03,100000692760.0
27605.0,770001500789,Кабель КПвПпБП-130 3х35-4,КМ,0.703,12,2023,2,2023-12-01,20001013.0,397143.5,Закупка у единственного поставщика,11485447,1920,2023-07-03,100000692760.0
27605.0,770000409311,Кабель КЭСБП-230 3х16 4кВ,КМ,0.435,12,2023,2,2023-12-01,20001013.0,458992.33,Закупка у единственного поставщика,11485447,1950,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.35,12,2023,2,2023-12-01,20001013.0,259376.35,Закупка у единственного поставщика,11485447,1960,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,0.23,12,2023,2,2023-12-01,20001013.0,259376.35,Закупка у единственного поставщика,11485447,1970,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.46,12,2023,2,2023-12-01,20001013.0,180247.98,Закупка у единственного поставщика,11485449,30,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.362,10,2023,2,2023-10-02,20001013.0,558679.86,Закупка у единственного поставщика,11485449,40,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.295,12,2023,2,2023-12-01,20001013.0,180247.97,Закупка у единственного поставщика,11485449,90,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,0.045,12,2023,2,2023-12-01,20001013.0,3549358.13,Закупка у единственного поставщика,11485449,100,2023-07-03,100000692760.0
27605.0,770001496924,Кабель КПпБП-130 3х16-4,КМ,0.04,12,2023,2,2023-12-01,20001013.0,3549358.2,Закупка у единственного поставщика,11485449,110,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,627648.52,Закупка у единственного поставщика,11485449,140,2023-07-03,100000692760.0
27605.0,770001496924,Кабель КПпБП-130 3х16-4,КМ,2.265,12,2023,2,2023-12-01,20001013.0,199068.9,Закупка у единственного поставщика,11485449,150,2023-07-03,100000692760.0
27605.0,770001502158,"Кабель КПвПпБП-130-4 3х35-3,3",КМ,0.1,12,2023,2,2023-12-01,20001013.0,1538625.72,Закупка у единственного поставщика,11485449,200,2023-07-03,100000692760.0
27605.0,770001500789,Кабель КПвПпБП-130 3х35-4,КМ,0.167,12,2023,2,2023-12-01,20001013.0,1538625.7,Закупка у единственного поставщика,11485449,210,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,1.607,12,2023,2,2023-12-01,20001013.0,53537.82,Закупка у единственного поставщика,11485449,220,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,566775.56,Закупка у единственного поставщика,11485449,240,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,0.459,12,2023,2,2023-12-01,20001013.0,192513.67,Закупка у единственного поставщика,11485449,250,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,1.024,12,2023,2,2023-12-01,20001013.0,192513.67,Закупка у единственного поставщика,11485449,300,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,0.632,12,2023,2,2023-12-01,20001013.0,192513.66,Закупка у единственного поставщика,11485449,310,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.6,10,2023,2,2023-10-02,20001013.0,339758.14,Закупка у единственного поставщика,11485449,320,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.36,12,2023,2,2023-12-01,20001013.0,225442.57,Закупка у единственного поставщика,11485449,330,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.355,12,2023,2,2023-12-01,20001013.0,225442.58,Закупка у единственного поставщика,11485449,340,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.8,12,2023,2,2023-12-01,20001013.0,225442.57,Закупка у единственного поставщика,11485449,410,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.15,10,2023,2,2023-10-02,20001013.0,1283769.68,Закупка у единственного поставщика,11485449,420,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,2.04,12,2023,2,2023-12-01,20001013.0,184008.07,Закупка у единственного поставщика,11485449,430,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,574148.27,Закупка у единственного поставщика,11485449,440,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,0.933,12,2023,2,2023-12-01,20001013.0,278070.7,Закупка у единственного поставщика,11485449,550,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.345,10,2023,2,2023-10-02,20001013.0,899254.15,Закупка у единственного поставщика,11485449,560,2023-07-03,100000692760.0
27605.0,770001500799,"Кабель КПвБП-145 3х16-3,3",КМ,0.54,12,2023,2,2023-12-01,20001013.0,201648.86,Закупка у единственного поставщика,11485449,570,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,0.845,12,2023,2,2023-12-01,20001013.0,201648.88,Закупка у единственного поставщика,11485449,580,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.41,12,2023,2,2023-12-01,20001013.0,201648.88,Закупка у единственного поставщика,11485449,590,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.15,10,2023,2,2023-10-02,20001013.0,1359032.56,Закупка у единственного поставщика,11485449,600,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,0.28,12,2023,2,2023-12-01,20001013.0,201648.85,Закупка у единственного поставщика,11485449,620,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.348,12,2023,2,2023-12-01,20001013.0,318539.48,Закупка у единственного поставщика,11485449,660,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.326,10,2023,2,2023-10-02,20001013.0,1032561.79,Закупка у единственного поставщика,11485449,670,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.6,12,2023,2,2023-12-01,20001013.0,318539.48,Закупка у единственного поставщика,11485449,680,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.305,12,2023,2,2023-12-01,20001013.0,318539.48,Закупка у единственного поставщика,11485449,750,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.916,12,2023,2,2023-12-01,20001013.0,318539.48,Закупка у единственного поставщика,11485449,760,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,1.43,12,2023,2,2023-12-01,20001013.0,279881.23,Закупка у единственного поставщика,11485449,800,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,0.763,12,2023,2,2023-12-01,20001013.0,279881.23,Закупка у единственного поставщика,11485449,810,2023-07-03,100000692760.0
27605.0,770000409311,Кабель КЭСБП-230 3х16 4кВ,КМ,0.335,12,2023,2,2023-12-01,20001013.0,688614.23,Закупка у единственного поставщика,11485449,820,2023-07-03,100000692760.0
27605.0,770000409311,Кабель КЭСБП-230 3х16 4кВ,КМ,0.165,12,2023,2,2023-12-01,20001013.0,688614.25,Закупка у единственного поставщика,11485449,860,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.345,10,2023,2,2023-10-02,20001013.0,934290.02,Закупка у единственного поставщика,11485449,880,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.375,12,2023,2,2023-12-01,20001013.0,332458.09,Закупка у единственного поставщика,11485449,890,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.615,12,2023,2,2023-12-01,20001013.0,332458.08,Закупка у единственного поставщика,11485449,900,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.392,10,2023,2,2023-10-02,20001013.0,842775.31,Закупка у единственного поставщика,11485449,1010,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.27,12,2023,2,2023-12-01,20001013.0,333211.27,Закупка у единственного поставщика,11485449,1020,2023-07-03,100000692760.0
27605.0,770001502113,Кабель КПпТБП-120 3х16-4,КМ,0.765,12,2023,2,2023-12-01,20001013.0,333211.28,Закупка у единственного поставщика,11485449,1030,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,549265.44,Закупка у единственного поставщика,11485449,1060,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,2.565,12,2023,2,2023-12-01,20001013.0,153835.2,Закупка у единственного поставщика,11485449,1070,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,1.35,12,2023,2,2023-12-01,20001013.0,146206.76,Закупка у единственного поставщика,11485449,1130,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,554794.93,Закупка у единственного поставщика,11485449,1140,2023-07-03,100000692760.0
27605.0,770001502113,Кабель КПпТБП-120 3х16-4,КМ,0.576,12,2023,2,2023-12-01,20001013.0,146206.78,Закупка у единственного поставщика,11485449,1150,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,0.8,12,2023,2,2023-12-01,20001013.0,146206.78,Закупка у единственного поставщика,11485449,1210,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.1,10,2023,2,2023-10-02,20001013.0,648823.08,Закупка у единственного поставщика,11485449,1280,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.465,12,2023,2,2023-12-01,20001013.0,185104.12,Закупка у единственного поставщика,11485449,1290,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,1.125,12,2023,2,2023-12-01,20001013.0,185104.1,Закупка у единственного поставщика,11485449,1300,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.26,10,2023,2,2023-10-02,20001013.0,648823.02,Закупка у единственного поставщика,11485449,1340,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.67,12,2023,2,2023-12-01,20001013.0,246343.63,Закупка у единственного поставщика,11485449,1400,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.215,10,2023,2,2023-10-02,20001013.0,768733.06,Закупка у единственного поставщика,11485449,1410,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.55,12,2023,2,2023-12-01,20001013.0,246343.62,Закупка у единственного поставщика,11485449,1420,2023-07-03,100000692760.0
27605.0,770001502113,Кабель КПпТБП-120 3х16-4,КМ,0.385,12,2023,2,2023-12-01,20001013.0,246343.63,Закупка у единственного поставщика,11485449,1430,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.18,10,2023,2,2023-10-02,20001013.0,768733.07,Закупка у единственного поставщика,11485449,1490,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.52,12,2023,2,2023-12-01,20001013.0,246343.62,Закупка у единственного поставщика,11485449,1500,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.405,12,2023,2,2023-12-01,20001013.0,246343.62,Закупка у единственного поставщика,11485449,1510,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,954431.87,Закупка у единственного поставщика,11485449,1560,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,1.315,12,2023,2,2023-12-01,20001013.0,257279.35,Закупка у единственного поставщика,11485449,1570,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.3,12,2023,2,2023-12-01,20001013.0,257279.36,Закупка у единственного поставщика,11485449,1580,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.65,12,2023,2,2023-12-01,20001013.0,257279.35,Закупка у единственного поставщика,11485449,1620,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.4,12,2023,2,2023-12-01,20001013.0,257279.34,Закупка у единственного поставщика,11485449,1630,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.28,10,2023,2,2023-10-02,20001013.0,653686.88,Закупка у единственного поставщика,11485449,1640,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,2.145,12,2023,2,2023-12-01,20001013.0,300156.53,Закупка у единственного поставщика,11485449,1650,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.104,10,2023,2,2023-10-02,20001013.0,653686.85,Закупка у единственного поставщика,11485449,1730,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.15,10,2023,2,2023-10-02,20001013.0,653686.88,Закупка у единственного поставщика,11485449,1740,2023-07-03,100000692760.0
27605.0,770001517999,Удлинитель УБ46В (230) 16/35 4кВ,ШТ,1.0,10,2023,2,2023-10-02,20001013.0,43419.97,Закупка у единственного поставщика,11485449,1750,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.085,12,2023,2,2023-12-01,20001013.0,5568565.84,Закупка у единственного поставщика,11485449,1760,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.31,10,2023,2,2023-10-02,20001013.0,714103.28,Закупка у единственного поставщика,11485449,1820,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.995,12,2023,2,2023-12-01,20001013.0,241045.16,Закупка у единственного поставщика,11485449,1830,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.62,12,2023,2,2023-12-01,20001013.0,241045.16,Закупка у единственного поставщика,11485449,1840,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.27,12,2023,2,2023-12-01,20001013.0,241045.15,Закупка у единственного поставщика,11485449,1900,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.495,10,2023,2,2023-10-02,20001013.0,97092.36,Закупка у единственного поставщика,11485449,1940,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,1.78,12,2023,2,2023-12-01,20001013.0,52893.73,Закупка у единственного поставщика,11485449,1950,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,1.92,12,2023,2,2023-12-01,20001013.0,45516.56,Закупка у единственного поставщика,11485449,2020,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.6,10,2023,2,2023-10-02,20001013.0,70962.14,Закупка у единственного поставщика,11485449,2030,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.5,12,2023,2,2023-12-01,20001013.0,273155.04,Закупка у единственного поставщика,11485449,2060,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,904198.63,Закупка у единственного поставщика,11485449,2070,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.965,12,2023,2,2023-12-01,20001013.0,273155.03,Закупка у единственного поставщика,11485449,2110,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.295,12,2023,2,2023-12-01,20001013.0,278436.53,Закупка у единственного поставщика,11485449,2160,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.485,12,2023,2,2023-12-01,20001013.0,278436.52,Закупка у единственного поставщика,11485449,2170,2023-07-03,100000692760.0
27605.0,770001496924,Кабель КПпБП-130 3х16-4,КМ,0.5,12,2023,2,2023-12-01,20001013.0,278436.53,Закупка у единственного поставщика,11485449,2180,2023-07-03,100000692760.0
27605.0,770001498608,Кабель КПпТБП-130 3х16-4,КМ,0.45,12,2023,2,2023-12-01,20001013.0,278436.5,Закупка у единственного поставщика,11485449,2190,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.22,10,2023,2,2023-10-02,20001013.0,808441.48,Закупка у единственного поставщика,11485449,2200,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.36,12,2023,2,2023-12-01,20001013.0,278436.53,Закупка у единственного поставщика,11485449,2250,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.2,10,2023,2,2023-10-02,20001013.0,808441.44,Закупка у единственного поставщика,11485449,2260,2023-07-03,100000692760.0
27605.0,770001501392,"Кабель КПпБП-130 3х16-3,3",КМ,0.413,12,2023,2,2023-12-01,20001013.0,278436.53,Закупка у единственного поставщика,11485449,2270,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,536363.21,Закупка у единственного поставщика,11485449,2350,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,1.966,12,2023,2,2023-12-01,20001013.0,195991.08,Закупка у единственного поставщика,11485449,2360,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,533598.44,Закупка у единственного поставщика,11485449,2420,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,2.118,12,2023,2,2023-12-01,20001013.0,180987.85,Закупка у единственного поставщика,11485449,2430,2023-07-03,100000692760.0
27605.0,770000800287,Кабель нефтепогружной КПпБП-130 3х16-4,КМ,1.315,12,2023,2,2023-12-01,20001013.0,231117.77,Закупка у единственного поставщика,11485449,2510,2023-07-03,100000692760.0
27605.0,770001489844,Кабель КЕСБП-230 Келаф 3х16,КМ,0.35,10,2023,2,2023-10-02,20001013.0,635397.25,Закупка у единственного поставщика,11485449,2520,2023-07-03,100000692760.0
27605.0,770001498540,"Кабель КПпТБП-130 3х16-3,3",КМ,0.66,12,2023,2,2023-12-01,20001013.0,231117.78,Закупка у единственного поставщика,11485449,2530,2023-07-03,100000692760.0
27605.0,770001502113,Кабель КПпТБП-120 3х16-4,КМ,1.495,12,2023,2,2023-12-01,20001013.0,253266.68,Закупка у единственного поставщика,11485449,2610,2023-07-03,100000692760.0
27605.0,770000719577,Кабель КПвПпБП-130 3х16-4кВ,КМ,0.38,12,2023,2,2023-12-01,20001013.0,253266.7,Закупка у единственного поставщика,11485449,2620,2023-07-03,100000692760.0
27605.0,770001494909,Кабель КПсПпБП-130-4 3х16,КМ,0.281,12,2023,2,2023-12-01,20001013.0,253266.71,Закупка у единственного поставщика,11485449,2630,2023-07-03,100000692760.0
